Frame,Id,x,y
131,13,2138.45405,534.6932006
131,14,2154.69139,515.0667298
131,41,2097.14728,582.3823147
131,42,2149.898976,590.5367685
131,43,2175.127075,586.3913945
131,44,2207.679271,596.468076
132,0,2055.055727,579.29982
132,P,1957.942391,605.8793722
132,A,2152.169063,552.7202678
132,31,2053.045363,566.9842289
132,32,2033.731299,537.9373649
132,33,1994.073034,538.0104088
132,34,1943.980237,521.0769505
132,61,2059.558,590.1579954
132,62,2071.209493,610.237177
132,63,2054.645117,619.6361047
132,64,2030.492233,672.1931173
132,21,2068.21619,560.9346938
132,22,2064.565248,523.1539384
132,23,2077.625974,502.0778476
132,24,2073.484515,460.1337219
132,51,2075.659204,587.4189984
132,52,2080.693441,625.3798711
132,53,2089.039557,659.2799273
132,54,2087.079381,703.0061231
132,11,2089.827499,553.7895599
132,12,2122.676772,532.755436
132,13,2139.5,530.5
132,14,2153.5,516
132,41,2097.828739,582.2601874
132,42,2150.62634,590.1119306
132,43,2175.615293,586.6731378
132,44,2208.268097,596.1502333
133,0,2056.92011,578.6873816
133,P,1959.189495,605.3916204
133,A,2154.650726,551.9831429
133,31,2054.907687,566.3788511
133,32,2034.279611,537.8413521
133,33,1994.444946,538.0183729
133,34,1944.392558,520.9658427
133,61,2061.406352,589.5414076
133,62,2071.290242,610.5469582
133,63,2055.115267,620.6012377
133,64,2030.334365,671.693274
133,21,2070.173877,560.3109459
133,22,2064.364007,522.8014767
133,23,2078.521877,502.4460997
133,24,2073.674421,460.5775655
133,51,2077.600923,586.7824391
133,52,2081.816794,624.8428179
133,53,2089.23039,658.9589439
133,54,2087.163623,702.6560642
133,11,2091.917895,553.1394534
133,12,2123.452742,529.9999607
133,13,2130,536.5
133,14,2157.5,514
133,41,2099.90197,581.5963085
133,42,2151.276457,590.2454575
133,43,2175.177041,586.3138935
133,44,2207.775343,595.9767931
134,0,2058.683941,578.4799289
134,P,1959.948595,606.6487755
134,A,2157.419286,550.3110823
134,31,2056.570354,566.1626406
134,32,2034.25536,536.6357812
134,33,1994.099617,537.5825157
134,34,1943.738093,521.4658443
134,61,2063.337423,589.295652
134,62,2072.433057,610.6542356
134,63,2056.214947,620.638787
134,64,2030.542079,671.2883617
134,21,2071.985104,559.8596293
134,22,2065.056347,522.5406891
134,23,2078.935947,501.9945648
134,24,2074.53023,460.0772456
134,51,2079.718897,586.2973566
134,52,2083.671458,624.7447757
134,53,2089.528811,659.4372953
134,54,2087.992256,703.1562711
134,11,2093.952443,552.3572998
134,12,2126.615945,527.7539767
134,13,2144.822989,534.9549552
134,14,2132.903667,529.5935177
134,41,2102.26627,580.7778567
134,42,2153.164346,590.0233002
134,43,2176.170869,585.6924552
134,44,2208.37148,596.6076578
135,0,2058.569879,578.3276647
135,P,1958.962458,606.1120732
135,A,2158.177299,550.5432561
135,31,2056.527801,565.9892619
135,32,2035.016139,535.8721109
135,33,1994.870541,537.7347723
135,34,1944.093309,521.1324137
135,61,2063.162128,589.1762205
135,62,2072.113387,610.5957112
135,63,2055.530965,619.9627645
135,64,2032.324601,671.7884831
135,21,2072.090652,559.7445693
135,22,2065.469034,522.3701911
135,23,2079.117868,501.6700523
135,24,2076.958469,459.5771908
135,51,2079.67274,586.2439504
135,52,2084.234881,624.7644402
135,53,2090.170093,659.4645457
135,54,2087.992256,703.1562711
135,11,2094.257749,552.3269686
135,12,2123.5,530.5
135,13,2134.5,535.5
135,14,2161,515
135,41,2102.408493,580.8138034
135,42,2153.415415,589.4385504
135,43,2175.857762,586.26733
135,44,2208.03361,596.1653783
